Random Cluster Center
[(3.3602435736996283, 'T_1', 0.0)]
[(3.67312686914911, 'T_1', 0.0)]
[(3.67312686914911, 'T_1', 2.929514693219957), (1.7350410250058428, 'T_2', 6.201858617837065)]
[(3.67312686914911, 'T_1', 3.3544051176528558), (3.31399394259082, 'T_2', 3.148011155459534), (1.4889045532588498, 'T_3', 6.859833624709518)]
[(3.67312686914911, 'T_1', 2.534723529205825), (3.31399394259082, 'T_2', 3.8857753816493372), (1.4889045532588498, 'T_3', 3.670421196421374)]
[(3.67312686914911, 'T_1', 2.510853139534305), (3.31399394259082, 'T_2', 1.0998043336498942), (1.4889045532588498, 'T_3', 5.308906835316742)]
[(3.9110617747467895, 'T_2', 2.7807367924564597), (3.67312686914911, 'T_1', 3.2150182462522903), (1.4889045532588498, 'T_3', 5.647887974180623)]
[(4.292883844717611, 'T_2', 1.7642420342227758), (3.67312686914911, 'T_1', 3.5098165352546067), (1.4889045532588498, 'T_3', 4.368263250575213)]
[(4.537394686301053, 'T_2', 3.1057342015322438), (3.67312686914911, 'T_1', 3.665245422014953), (1.4889045532588498, 'T_3', 5.891093411248229)]
[(4.537394686301053, 'T_2', 3.252146863358201), (3.67312686914911, 'T_1', 2.667597961635134), (2.0131299568208334, 'T_3', 4.851975336439337)]
[(4.537394686301053, 'T_2', 3.231292600621859), (3.67312686914911, 'T_1', 3.7390974030078508), (2.0131299568208334, 'T_3', 5.556064284351203)]
[(4.528354821143206, 'T_2', 3.2341522736475503), (3.67312686914911, 'T_1', 3.7371205324153354), (2.0131299568208334, 'T_3', 5.554744444803003)]
[(4.528354821143206, 'T_2', 3.2341522736475503), (3.67312686914911, 'T_1', 3.7371205324153354), (2.0131299568208334, 'T_3', 5.554744444803003)]
[(4.528354821143206, 'T_2', 3.3991060641488917), (3.67312686914911, 'T_1', 2.643191017376341), (2.4325102796704203, 'T_3', 4.639632541028256)]
[(4.617717055264508, 'T_2', 4.09625892080337), (3.67312686914911, 'T_1', 3.850645698370604), (2.4325102796704203, 'T_3', 4.635595960193391), (0.995033198349943, 'T_9', 2.84788652419569), (0.5597136492671929, 'T_4', 8.76501537384286)]
[(4.617717055264508, 'T_2', 4.503944640346276), (3.67312686914911, 'T_1', 2.8182287520806057), (2.7250343315161487, 'T_3', 1.63184131601901), (2.170307181025274, 'T_4', 2.4389125804268277), (1.919180649763844, 'T_9', 2.4389125804268277)]
[(4.290456343508395, 'T_2', 2.747546351189542), (3.9345903257930965, 'T_1', 5.517473189044298), (2.7250343315161487, 'T_3', 3.13345785449183), (2.595718683512139, 'T_4', 0.9866363022861447), (1.919180649763844, 'T_9', 0.9866363022861447)]
[(4.290456343508395, 'T_2', 1.8790809803675521), (3.9345903257930965, 'T_1', 2.972865959747985), (2.7250343315161487, 'T_3', 1.8790809803675521), (2.595718683512139, 'T_4', 4.19409791839366), (1.919180649763844, 'T_9', 4.19409791839366)]
[(4.290456343508395, 'T_2', 2.33415245756855), (3.9345903257930965, 'T_1', 3.6192709541157235), (2.7250343315161487, 'T_3', 2.777366805819712), (2.595718683512139, 'T_4', 3.471587950100737), (1.919180649763844, 'T_9', 3.471587950100737)]
[(4.4233517761538685, 'T_2', 3.6815318039079012), (3.9345903257930965, 'T_1', 3.2527409717226137), (2.7250343315161487, 'T_3', 2.2864764827231454), (2.595718683512139, 'T_4', 4.360707986932305), (1.919180649763844, 'T_9', 4.360707986932305)]
[(4.063660608402035, 'T_2', 2.3885545578994956), (3.9345903257930965, 'T_1', 3.4776775247634877), (2.7250343315161487, 'T_3', 2.836574889525675), (2.595718683512139, 'T_4', 3.550565316847815), (1.919180649763844, 'T_9', 3.550565316847815)]
[(4.063660608402035, 'T_2', 1.9825731860536553), (3.9345903257930965, 'T_1', 4.431707283997005), (2.7250343315161487, 'T_3', 3.85991546456628), (2.595718683512139, 'T_4', 3.0166257012843993), (1.919180649763844, 'T_9', 3.0166257012843993)]
[(4.063660608402035, 'T_2', 1.2946458037652042), (3.9345903257930965, 'T_1', 1.2946458037652042), (3.073206737018465, 'T_4', 3.9692505446533626), (2.7250343315161487, 'T_3', 2.646238194525473), (1.919180649763844, 'T_9', 5.823082245943486)]
[(4.063660608402035, 'T_2', 1.1261437531389085), (3.9345903257930965, 'T_1', 1.106001411052619), (3.0506150579987676, 'T_4', 1.6037336774568165), (2.7250343315161487, 'T_3', 2.36663320364051), (1.919180649763844, 'T_9', 5.698022402240854)]
[(4.2459120182931045, 'T_2', 4.6632008257113915), (3.9345903257930965, 'T_1', 2.6392928661031774), (3.1812669455811684, 'T_4', 2.2902091514324967), (2.7250343315161487, 'T_3', 4.634139510117937), (1.919180649763844, 'T_9', 4.205169397135197)]
[(4.2459120182931045, 'T_2', 4.129179127347227), (3.9345903257930965, 'T_1', 2.9341717118373385), (2.9912812021363226, 'T_4', 3.1139897518261455), (2.7250343315161487, 'T_3', 2.942968061914196), (1.919180649763844, 'T_9', 4.4582447006302415)]
[(4.2459120182931045, 'T_2', 3.7650474748876133), (4.147030080933892, 'T_1', 10.118608998309448), (3.640742248609393, 'T_4', 5.017781122811935), (2.848215237381085, 'T_3', 8.164240666954264), (1.919180649763844, 'T_9', 5.069058157467458)]
[(4.2459120182931045, 'T_2', 2.8933945176707305), (3.8426032522260534, 'T_1', 2.436995414412784), (3.8231549405258303, 'T_4', 1.6080072806985024), (2.848215237381085, 'T_3', 9.470487620795511), (1.919180649763844, 'T_9', 1.4782004835433507), (1.5753188176381425, 'T_6', 1.7538022335673675)]
[(4.593972533013731, 'T_2', 2.9063518855072417), (4.5918943602667195, 'T_1', 3.0731016319927242), (4.099105698642323, 'T_4', 3.0731016319927242), (3.1315853510605827, 'T_3', 2.202539824444232), (3.017062322866339, 'T_9', 5.947724643533917), (2.884299441078868, 'T_6', 2.9397726539096682)]
[(4.593972533013731, 'T_2', 4.069198100872049), (4.5918943602667195, 'T_1', 3.381285274122706), (4.099105698642323, 'T_4', 3.381285274122706), (3.5045931981178335, 'T_3', 13.343352744937174), (3.017062322866339, 'T_9', 6.878170656248631), (2.884299441078868, 'T_6', 3.987752048442278)]
[(4.593972533013731, 'T_2', 5.125602042958069), (4.342526476541859, 'T_1', 15.637235782285408), (4.264067437705203, 'T_4', 5.740594316398385), (3.803244001412942, 'T_3', 4.528935498486035), (3.4119061569621167, 'T_9', 10.178117470188635), (3.3071566149231844, 'T_6', 15.489683303063929)]
[(4.632888254568951, 'T_2', 9.716879724006157), (4.410611770463577, 'T_4', 18.465663092960483), (4.333543472868795, 'T_1', 8.30196576220838), (3.803244001412942, 'T_3', 5.411621897490018), (3.4119061569621167, 'T_9', 5.411621897490018), (3.3071566149231844, 'T_6', 15.1035609456683)]
[(4.705571992449456, 'T_2', 9.961795592917875), (4.0359888539214825, 'T_4', 3.2150775134007894), (4.03392768326049, 'T_1', 2.1928031807664445), (3.803244001412942, 'T_3', 3.1454418351054763), (3.4119061569621167, 'T_9', 3.1454418351054763), (3.3071566149231844, 'T_6', 3.1454418351054763)]
[(4.656328927197562, 'T_2', 3.892251595247319), (4.145796967583999, 'T_1', 3.569338703722565), (4.0359888539214825, 'T_4', 1.2446776111741358), (3.803244001412942, 'T_3', 1.2327661171204005), (3.4119061569621167, 'T_9', 1.2327661171204005), (3.3071566149231844, 'T_6', 1.2327661171204005)]
[(4.250042329236989, 'T_2', 6.116493411345641), (4.145796967583999, 'T_1', 4.083060558594857), (4.0359888539214825, 'T_4', 1.4624790505737235), (3.803244001412942, 'T_3', 1.22852243155867), (3.4119061569621167, 'T_9', 1.22852243155867), (3.3071566149231844, 'T_6', 1.22852243155867)]
[(4.5150975437073475, 'T_2', 5.905366049910611), (4.145796967583999, 'T_1', 4.128167701857574), (4.0359888539214825, 'T_4', 1.4047616575660538), (3.803244001412942, 'T_3', 1.2670942962359382), (3.4119061569621167, 'T_9', 1.2670942962359382), (3.3071566149231844, 'T_6', 1.2670942962359382)]
[(4.603328788893231, 'T_2', 3.0418281222768435), (4.145796967583999, 'T_1', 4.258361402865663), (4.0359888539214825, 'T_4', 1.966252943996017), (3.782424531730801, 'T_3', 5.313413555840238), (3.4119061569621167, 'T_9', 1.547108388256927), (3.3071566149231844, 'T_6', 1.547108388256927)]
[(4.603328788893231, 'T_2', 2.576518332710299), (4.145796967583999, 'T_1', 2.32833578587817), (4.0359888539214825, 'T_4', 2.7327337571691666), (3.782424531730801, 'T_3', 3.9297123073857154), (3.4119061569621167, 'T_9', 2.338121705966226), (3.3071566149231844, 'T_6', 2.338121705966226)]
[(4.603328788893231, 'T_2', 1.8544146179040237), (4.145796967583999, 'T_1', 3.5790102577948777), (4.0359888539214825, 'T_4', 2.203885395495783), (3.782424531730801, 'T_3', 3.972492425745262), (3.4119061569621167, 'T_9', 1.8544146179040237), (3.3071566149231844, 'T_6', 1.8544146179040237)]
[(4.607502921632459, 'T_2', 4.474364418022784), (4.145796967583999, 'T_1', 3.615029873711322), (4.0359888539214825, 'T_4', 1.5222117069323338), (3.782424531730801, 'T_3', 5.426952421397134), (3.4119061569621167, 'T_9', 1.3087339975234948), (3.3071566149231844, 'T_6', 1.3087339975234948)]
[(4.588913696319468, 'T_2', 2.9695177275186024), (4.145796967583999, 'T_1', 3.5879042788937188), (4.0359888539214825, 'T_4', 1.9028135139605855), (3.782424531730801, 'T_3', 4.889251272195294), (3.4119061569621167, 'T_9', 1.505521657340148), (3.3071566149231844, 'T_6', 1.505521657340148)]
[(4.588913696319468, 'T_2', 3.040597478467421), (4.145796967583999, 'T_1', 3.6085138276752624), (4.0359888539214825, 'T_4', 1.9194280274749225), (3.782424531730801, 'T_3', 4.868483136723723), (3.4119061569621167, 'T_9', 1.52403333692426), (3.3071566149231844, 'T_6', 1.52403333692426)]
[(4.588913696319468, 'T_2', 0.8555493307418791), (4.145796967583999, 'T_1', 2.8181375281941605), (4.0359888539214825, 'T_4', 1.2329387881560052), (3.782424531730801, 'T_3', 3.5804829441667576), (3.4119061569621167, 'T_9', 0.8555493307418791), (3.3071566149231844, 'T_6', 0.8555493307418791)]
[(4.588913696319468, 'T_2', 2.0493796842672602), (4.172334439976681, 'T_1', 5.624843397519688), (4.0359888539214825, 'T_4', 2.446591267198196), (3.782424531730801, 'T_3', 4.029267814143489), (3.7266532964139927, 'T_9', 6.032115060329295), (3.6440992839118698, 'T_6', 2.0493796842672602)]
[(4.588913696319468, 'T_2', 2.5188022572568776), (4.172334439976681, 'T_1', 3.00489074144996), (4.0359888539214825, 'T_4', 2.9202561103393587), (3.782424531730801, 'T_3', 2.979379057664109), (3.7266532964139927, 'T_9', 5.569937219863011), (3.6440992839118698, 'T_6', 2.5188022572568776)]
[(4.588913696319468, 'T_2', 1.592715651671196), (4.172334439976681, 'T_1', 3.652406028623945), (4.0359888539214825, 'T_4', 2.1000827677764957), (3.782424531730801, 'T_3', 4.271037352978459), (3.7266532964139927, 'T_9', 5.950490529910896), (3.6440992839118698, 'T_6', 1.592715651671196)]
[(4.5630022902935705, 'T_2', 4.146992516653538), (4.172334439976681, 'T_1', 3.7711246326174894), (4.0359888539214825, 'T_4', 2.2356312112636925), (3.782424531730801, 'T_3', 4.3714886930978), (3.7266532964139927, 'T_9', 6.022028769347268), (3.6440992839118698, 'T_6', 1.848697520653622)]
[(4.704896733275385, 'T_2', 4.122542027043645), (4.172334439976681, 'T_1', 3.7725640876068613), (4.0359888539214825, 'T_4', 2.234957611502946), (3.782424531730801, 'T_3', 4.3809221949345325), (3.7266532964139927, 'T_9', 6.0341480307788355), (3.6440992839118698, 'T_6', 1.8521791635146025)]
[(4.704896733275385, 'T_2', 3.7454300557964078), (4.172334439976681, 'T_1', 3.106035841616477), (4.0359888539214825, 'T_4', 1.8343756249712537), (3.782424531730801, 'T_3', 1.4685924498436707), (3.7266532964139927, 'T_9', 6.510027355919252), (3.6440992839118698, 'T_6', 1.4685924498436707)]
[(4.704896733275385, 'T_2', 3.926421239344079), (4.172334439976681, 'T_1', 1.8828970310792483), (4.0359888539214825, 'T_4', 2.2348489263787927), (3.782424531730801, 'T_3', 4.003046287057612), (3.7266532964139927, 'T_9', 6.06513256839696), (3.6440992839118698, 'T_6', 1.8828970310792483)]
[(4.763634448680398, 'T_2', 2.008448898011928), (4.4059906473909525, 'T_1', 6.940542465560799), (4.0359888539214825, 'T_4', 2.3077761273065662), (3.914996489189586, 'T_6', 9.296074283406519), (3.782424531730801, 'T_3', 4.103717615792073), (3.7266532964139927, 'T_9', 6.146721786616856)]
[(4.763634448680398, 'T_2', 2.009722858033071), (4.40963241894618, 'T_1', 13.156084372778281), (4.13079210711789, 'T_6', 9.561069577213562), (4.0359888539214825, 'T_4', 2.016410694490515), (3.9806804574306085, 'T_9', 2.009722858033071), (3.782424531730801, 'T_3', 5.178194369788977)]
[(4.763634448680398, 'T_2', 3.7754672885066665), (4.40963241894618, 'T_1', 1.6688228745963207), (4.13079210711789, 'T_6', 1.6688228745963207), (4.0359888539214825, 'T_4', 1.952192043213238), (3.9806804574306085, 'T_9', 1.6688228745963207), (3.782424531730801, 'T_3', 3.6703193379463586)]
[(4.801894260291471, 'T_2', 3.6617152376519204), (4.40963241894618, 'T_1', 1.1603485034520906), (4.13079210711789, 'T_6', 1.1603485034520906), (4.0359888539214825, 'T_4', 1.2745293793614936), (3.9806804574306085, 'T_9', 1.1603485034520906), (3.782424531730801, 'T_3', 4.51451331157814)]
[(4.801894260291471, 'T_2', 3.7643960049676384), (4.40963241894618, 'T_1', 1.1791473549336682), (4.13079210711789, 'T_6', 1.1791473549336682), (4.0359888539214825, 'T_4', 1.2887784883182718), (3.9806804574306085, 'T_9', 1.1791473549336682), (3.782424531730801, 'T_3', 4.519381625355375)]
[(4.801894260291471, 'T_2', 3.692992267667536), (4.40963241894618, 'T_1', 1.1660755783262235), (4.13079210711789, 'T_6', 1.1660755783262235), (4.0359888539214825, 'T_4', 1.2787563340040664), (3.9806804574306085, 'T_9', 1.1660755783262235), (3.782424531730801, 'T_3', 4.515988711823974)]
[(4.801894260291471, 'T_2', 3.6438625797403073), (4.40963241894618, 'T_1', 3.0773089194261174), (4.13079210711789, 'T_6', 1.0700680414006671), (4.0359888539214825, 'T_4', 1.0964360429903333), (4.011595969321153, 'T_3', 1.0700680414006671), (3.9806804574306085, 'T_9', 1.0700680414006671)]
[(4.801894260291471, 'T_2', 3.1655621780612426), (4.40963241894618, 'T_1', 3.4890451729708314), (4.13079210711789, 'T_6', 2.1119549536987923), (4.0359888539214825, 'T_4', 2.039648044006419), (4.011595969321153, 'T_3', 2.1119549536987923), (3.754090589883716, 'T_9', 7.708389013257206)]
[(4.801894260291471, 'T_2', 2.520198365289328), (4.491654251042548, 'T_1', 6.687871691383007), (4.434336020471697, 'T_6', 8.90296394299342), (4.217016877120389, 'T_4', 5.503529586982254), (4.011595969321153, 'T_3', 2.520198365289328), (3.754090589883716, 'T_9', 2.520198365289328)]
[(4.5877268916094485, 'T_1', 1.6659790328098913), (4.501209488672595, 'T_6', 1.2674910288063244), (4.376458353391391, 'T_2', 2.103850193092816), (4.353966731748622, 'T_4', 7.822530579081718), (4.2069008748904775, 'T_3', 7.501468161635916), (3.782298579686785, 'T_9', 0.9485202915480053)]
[(4.5877268916094485, 'T_1', 1.5249130659821977), (4.376531605207149, 'T_6', 1.6300467820597375), (4.376458353391391, 'T_2', 1.6002940443057165), (4.258737399667972, 'T_4', 1.6300467820597375), (4.2069008748904775, 'T_3', 6.292072244016583), (3.8208293035983187, 'T_9', 1.6300467820597375)]
[(4.649140166267091, 'T_1', 6.1700098127985825), (4.376531605207149, 'T_6', 0.955377939266869), (4.376458353391391, 'T_2', 1.9593139953033263), (4.2069008748904775, 'T_3', 7.2229042060776605), (4.182553934003451, 'T_4', 0.955377939266869), (3.8208293035983187, 'T_9', 0.955377939266869)]
[(4.649140166267091, 'T_1', 6.037048407080674), (4.376531605207149, 'T_6', 1.28836757240301), (4.327520035694108, 'T_2', 3.250535184600264), (4.2069008748904775, 'T_3', 7.647728978466077), (4.182553934003451, 'T_4', 1.28836757240301), (3.8208293035983187, 'T_9', 1.28836757240301)]
[(4.649140166267091, 'T_1', 5.67326296171872), (4.458936823933809, 'T_2', 5.900717981690846), (4.376531605207149, 'T_6', 2.0050574908888152), (4.2069008748904775, 'T_3', 7.860254414788878), (4.182553934003451, 'T_4', 2.0050574908888152), (3.8208293035983187, 'T_9', 2.0050574908888152)]
[(4.649140166267091, 'T_1', 5.703298148635931), (4.376531605207149, 'T_6', 2.023173955416121), (4.316843426268837, 'T_2', 6.280151863454026), (4.2069008748904775, 'T_3', 7.852980842314439), (4.182553934003451, 'T_4', 2.023173955416121), (3.8208293035983187, 'T_9', 2.023173955416121)]
